user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x4aaefd543cc6519c12748669f5e4b5daedcdd563,3853.295,501290.1199300003,3045,0.77,False,False,False,2026-03-16T02:17:13+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xb9595b2028667634069de56043051af7eb27709e,3392.3742,96217.48945000007,90,3.53,False,False,False,2026-03-16T02:26:57+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xf99e92e3a71784a45c977f8035dd17f97fac9fcb,2497.5,32768.04024,187,7.62,False,False,False,2026-03-16T02:27:03+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xfefb4ab20c207f11278c222e5276546727f74b5d,2964.4413,3675.658268,143,80.65,False,True,True,2026-03-15T23:46:07+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x901a97b175df3f8f85a8ccf19f6cdc6cba636d69,3016.0609,34979.38755800001,47,8.62,False,False,False,2026-03-16T02:27:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x339fdeab5a910ef390a08d69c76491864d1f06fc,19118.5124,29174.492349,3,65.53,True,False,True,2026-03-16T02:28:27+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x3217faa4cf6e793ae9e4cbe27bd28b0e11726895,14928.5965,111350.67940200005,29,13.41,False,False,False,2026-03-16T02:28:31+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x56c9fbdeccf198f1f5ad95ace39b24f5f7fb0d9e,10626.1341,993698.0559689972,2363,1.07,False,False,False,2026-03-16T00:48:25+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xde0463ea7f611b065e8ab06bbfbddad75e6dfa37,8180.826,8180.826,88,100.0,False,True,True,2026-03-16T00:35:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x334932d9cb8effcb325fcb898e045feffc92c0b8,7502.4826,3698187.1835879902,3001,0.2,False,False,False,2026-03-16T02:01:05+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x4a9df40b0fd99ed79d047d8d4716af2dce662bed,19519.8506,31197.140607,3,62.57,True,False,True,2026-03-16T02:47:19+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x941ffec19516e8f222d36e4e945798b6f25fbac9,2985.4915,10559.223644999996,98,28.27,False,False,False,2026-03-16T02:35:33+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xfe6c976ef0805ff80fd0fad65115022404b969b7,4495.46,135306.70177700013,302,3.32,False,False,False,2026-03-16T05:09:11+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xc4dce8e508b707d564e3bc9b70cbb8e42945d43f,107888.0942,107888.0942,49,100.0,False,True,True,2026-03-16T02:35:33+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x1cf7619068fd5493156cfd6f73de3c5f4bc6fa07,2362.5851,3780.695048,3,62.49,True,False,True,2026-03-16T02:51:35+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa1782a357ec27ad78ef58394953184fa52522112,2994.4725,565139.7666580032,2731,0.53,False,False,False,2026-03-16T02:20:43+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa1782a357ec27ad78ef58394953184fa52522112,2601.8382,561856.095328003,2728,0.46,False,False,False,2026-03-16T02:20:13+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xdcd669c506a938bae9269a84b8bd2bdb220484cd,99899.9999,5407211.177667003,2829,1.85,False,False,False,2026-03-16T02:20:23+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xa5e3044fd953605f9407d58c76e48fd75a394d7e,6658.1024,16507.244196999967,628,40.33,False,False,False,2026-03-16T00:06:49+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x35cc16dbe88708330c318b08c251ef029ed788c1,6433.1504,1015381.1801410016,2356,0.63,False,False,False,2026-03-16T06:17:17+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x56c9fbdeccf198f1f5ad95ace39b24f5f7fb0d9e,17410.9516,1032441.3216449976,2447,1.69,False,False,False,2026-03-16T02:28:55+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x334932d9cb8effcb325fcb898e045feffc92c0b8,10058.911,3715001.97310299,3036,0.27,False,False,False,2026-03-16T02:32:11+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,99900.0002,252719.13537999996,334,39.53,False,False,False,2026-03-16T02:26:15+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
0x84571f1bf97a5c710cbe51daff2dd4556cc887fd,39442.6978,1489656.7947700087,2117,2.65,False,False,False,2026-03-16T06:17:17+00:00,Will Michael B. Jordan win Best Actor at the 98th Academy Awards?
