user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0xa11757938dc4dba5f7d00cbc4b8257f66052a311,2647.425,1528987.2821450096,2377,0.17,False,False,False,2026-01-10T07:55:02+00:00,Supreme Court rules in favor of Trump's tariffs?
0xe5b49b3b107cbf33f4e0644a9ee405596bf41e3e,3300.0,13035.40465899999,192,25.32,False,False,False,2026-01-18T22:19:18+00:00,Supreme Court rules in favor of Trump's tariffs?
0x7702028f87deda0ceefea619209ece9630669791,3182.0,289574.8032479998,580,1.1,False,False,False,2026-01-13T07:02:19+00:00,Supreme Court rules in favor of Trump's tariffs?
0x95bf944dd22691364154fb436ee922798566e00b,4397.1456,920308.3112450008,1851,0.48,False,False,False,2026-01-20T15:16:16+00:00,Supreme Court rules in favor of Trump's tariffs?
0xfe9e566464bcdee6bcf2c46089830187e2d900de,5070.235,23910.53739999999,81,21.21,False,False,False,2026-01-21T01:43:24+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0d15e2724df455f9e65b15104d21d76412a2c454,4639.9428,418488.57285500015,627,1.11,False,False,False,2026-01-15T04:43:24+00:00,Supreme Court rules in favor of Trump's tariffs?
0xf5c49ad254b1d53ea0b86fb285dd3f11dc800926,3499.979,671198.7650199996,947,0.52,False,False,False,2026-01-22T19:31:20+00:00,Supreme Court rules in favor of Trump's tariffs?
0x0aae5c4ec45339a64a1dd2fe4ba98c2a19eb251c,3899.9818,2047558.9700669937,2203,0.19,False,False,False,2026-01-20T15:21:58+00:00,Supreme Court rules in favor of Trump's tariffs?
0xee390501bf496241f84996c958f5373488f6a40a,3400.0,165537.5470080002,195,2.05,False,False,False,2026-01-25T04:01:44+00:00,Supreme Court rules in favor of Trump's tariffs?
0xb51b3beffd13cde071ed799e70a7b0b598e8b4d9,6298.5767,6298.5767,0,100.0,True,True,True,2026-01-20T14:27:16+00:00,Supreme Court rules in favor of Trump's tariffs?
0x59506f839022561f48eec644d3460439bc508c48,7582.594,166009.77580799934,1521,4.57,False,False,False,2026-01-20T15:03:12+00:00,Supreme Court rules in favor of Trump's tariffs?
